age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income_>50K,pred_id,prob_class_1,prediction,timestamp
24,Private,114230,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,0,e570650f-0edf-45ae-bded-5d7d942a5741,0.010843472340622207,0,2024-01-26 21:47:00
28,Private,167062,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,0,bc19497f-e33d-4192-8cd9-14cab95c59f1,0.043385762721326694,0,2024-01-26 22:01:00
54,Private,138179,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,ee70dbfb-5753-401e-895b-6885a6351088,0.27351312018488466,0,2024-01-26 22:10:00
31,Private,242984,Some-college,10,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,14c0f8b6-fdc5-4a20-9296-2bfdea67bde0,0.026804387849433214,0,2024-01-26 22:23:00
62,Self-emp-inc,245491,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,99999,0,40,United-States,1,4c50ed63-cc24-4384-9dc6-b5789a880cd3,0.9999999999999964,1,2024-01-26 22:33:00
31,Private,166248,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,d0b5491d-67e0-42c4-a886-1c9ee88fc67d,0.16930876836544795,0,2024-01-26 22:39:00
41,Private,168730,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,7b1b29af-de04-4e05-aef1-055e4c72e1b4,0.491530027812908,0,2024-01-26 22:53:00
56,Private,251836,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,,0,f824e4dd-f46d-47e3-b5f6-084e2d73627b,0.2162729538463089,0,2024-01-26 23:02:00
60,Private,159049,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,Germany,1,023f4e64-b1b5-47e8-bb52-e9fd9347c3c7,0.8903115068175141,1,2024-01-26 23:08:00
24,Private,278130,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0,bd0c68a6-979b-46ed-8fea-ff1acff5485b,0.0294834394540772,0,2024-01-26 23:19:00
19,Private,206399,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,0,fe344827-1b4c-4e63-a1f7-782b421de828,0.003971214299516804,0,2024-01-26 23:28:00
47,Local-gov,246891,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,1,422f70b5-2379-433f-8f16-158babe91e61,0.332665691889796,0,2024-01-26 23:40:00
70,Self-emp-not-inc,347910,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,0,9f9b5398-e285-4ded-b00e-e305368358af,0.5278527253788702,1,2024-01-26 23:47:00
44,Private,374423,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1902,40,United-States,1,6904db56-4f67-43b7-910d-bf93bb6876c8,0.891503924086462,1,2024-01-27 00:00:00
48,Private,141944,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,40,United-States,1,e36b071c-4c98-4a18-bd9b-41d3da2aae41,0.5827148492655456,1,2024-01-27 00:11:00
33,Self-emp-not-inc,123424,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,b66aed0d-da2d-4e9a-9159-4ce6b2228506,0.5037752447057064,1,2024-01-27 00:17:00
56,Self-emp-not-inc,19896,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,60,United-States,1,867437e8-1370-490c-8008-ce66c1c481d1,0.48250754742191143,0,2024-01-27 00:30:00
41,Private,116391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,2d163f22-2029-459c-8b78-98614e1b4f3b,0.7035491477092266,1,2024-01-27 00:42:00
23,Private,201145,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,0,bfb86bd5-785b-4d3a-875b-142ec0734ce2,0.03950262509107953,0,2024-01-27 00:53:00
27,Private,335764,11th,7,Married-civ-spouse,Sales,Own-child,Black,Male,0,0,35,United-States,0,720e9617-9fca-4152-9876-eed905456926,0.17321065075743836,0,2024-01-27 01:02:00
39,Private,117381,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,e7a0a0d1-c643-44b4-ad00-c62d96227729,0.4691448909339938,0,2024-01-27 01:07:00
34,Local-gov,229531,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0,9ea0cce2-9c55-4688-9fd6-f18cd35da64f,0.5650261954410266,1,2024-01-27 01:17:00
30,Private,248588,12th,8,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0,a1b24315-fd97-4f0f-b68a-4b43e64c7a4b,0.004428041279167952,0,2024-01-27 01:27:00
64,Self-emp-not-inc,178472,9th,5,Separated,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0,7e34a54d-dd80-4a59-a999-ed198e2ae8bc,0.008335214502462105,0,2024-01-27 01:38:00
46,Self-emp-inc,112320,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0,28222cbf-dca9-4ac1-92a9-8e4b3d32f76f,0.24654332925031705,0,2024-01-27 01:48:00
46,Private,145290,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,0a189c0b-dba9-43e2-a621-e0ab3b77aa1d,0.48966048343056756,0,2024-01-27 02:03:00
54,Private,200450,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,35,United-States,0,55290f45-2260-440a-a857-12a033e43654,0.48831913326975673,0,2024-01-27 02:07:00
17,Private,117477,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0,8db557f4-5aac-4f78-8637-b6830278bb57,0.005535914937958748,0,2024-01-27 02:23:00
39,Federal-gov,203070,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,d4f70a93-1b28-4052-bb85-7509e8b393e7,0.3616206460426132,0,2024-01-27 02:27:00
28,Private,227104,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,30,United-States,0,a182f583-72ec-4398-a3e7-d6c6f0d23da7,0.058983222061267944,0,2024-01-27 02:39:00
45,Self-emp-inc,179030,Bachelors,13,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,35,South,0,5798d6bf-21b5-4763-b98e-f6586f585744,0.019296165299811933,0,2024-01-27 02:50:00
53,State-gov,143822,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,1,a2784943-ea64-493c-8784-4fdc423eaf56,0.7663758254097659,1,2024-01-27 02:57:00
24,Private,143436,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States,0,156fead7-3982-4a73-9c15-89f443245a0c,0.007464660514195514,0,2024-01-27 03:07:00
17,Private,95909,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,0,d3d80906-3ffd-43f6-b04b-5bed66122a48,0.0043206391964342675,0,2024-01-27 03:22:00
32,Private,220066,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0,994f3eb2-d045-48c1-b8fc-589a04e43a35,0.024184603916603414,0,2024-01-27 03:30:00
42,State-gov,355756,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0,48ca5ce2-9b9b-4235-9801-f0ce86f94ffd,0.11970889458936229,0,2024-01-27 03:39:00
47,Federal-gov,126204,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,4fd205c7-fc51-4f3a-837a-59a4370ab1e5,0.04255867812283664,0,2024-01-27 03:47:00
44,Federal-gov,109414,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,1977,40,Philippines,1,90aab517-fc98-44cd-b17d-ddf0ed63aa52,0.8701767044032613,1,2024-01-27 04:00:00
32,Private,53206,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,1,1f0fc69e-1d75-46c9-b81f-bee7691e2966,0.1552313302157662,0,2024-01-27 04:10:00
61,Private,129246,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0,f10631a6-07cb-4084-bb47-a405079807ea,0.23426529707294136,0,2024-01-27 04:20:00
21,Private,223019,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,0,c6bfc8f3-bdc0-42ae-b8dc-d6ff4f8ce6bb,0.004893209631151105,0,2024-01-27 04:29:00
30,Private,54929,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0,c5db543c-da9f-4fcf-90c4-1205eefeb693,0.34258220140888346,0,2024-01-27 04:40:00
42,Private,183319,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,El-Salvador,0,229b4eaf-795e-4538-b453-c4cc160c78ac,0.09078320965555112,0,2024-01-27 04:53:00
24,Private,97743,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,37,United-States,0,7608a1e1-1e73-4006-b6a8-41b19c59c661,0.016949777721665622,0,2024-01-27 05:03:00
35,State-gov,197495,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,0,b6c372f7-741e-4e86-91a6-332d9b17253e,0.04100298731739433,0,2024-01-27 05:12:00
49,Local-gov,123088,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,0,050a1d2b-f86b-4cc8-afcd-9d8eeb9edf16,0.5314560712491087,1,2024-01-27 05:22:00
50,Private,46155,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,1,cf9f4e7f-c311-4ba8-a84b-f7e225b239fa,0.07418107013941018,0,2024-01-27 05:27:00
37,Private,31368,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,ed7ed833-dce2-4640-b1dc-2cb47b6bba0f,0.2836747278408015,0,2024-01-27 05:38:00
52,Private,163998,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,45,United-States,1,31526625-047a-4421-bd47-67ff257ff784,0.9999999999999967,1,2024-01-27 05:53:00
58,Local-gov,36091,Masters,14,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,827dd63d-524a-4123-97ae-3a730958197f,0.11230748815375398,0,2024-01-27 06:00:00
45,Self-emp-not-inc,39986,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1740,56,United-States,0,6467c8f4-e210-483d-89a5-951a77fbb462,0.1256703999142439,0,2024-01-27 06:12:00
40,Private,107433,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,1,a89faf6c-cb90-426f-bb04-d37ba6ae9dc0,0.8999261252732221,1,2024-01-27 06:20:00
21,Private,274398,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,0,890fead6-9b42-4a71-b1c2-63402ec6f287,0.007800785116386542,0,2024-01-27 06:27:00
45,Private,197418,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,0,ba7dc3b7-26a4-455c-91b7-fefadb59222f,0.037459659350896464,0,2024-01-27 06:43:00
21,Private,180690,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0,b98b75f3-afe0-4326-b249-22b58b2d8464,0.02124824922199609,0,2024-01-27 06:47:00
18,Local-gov,28357,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,5c89d829-7328-4a54-9c48-48d572ac40ec,0.003808999046321793,0,2024-01-27 06:58:00
55,State-gov,100285,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,10520,0,40,United-States,1,36d2d912-83cf-443d-aaf8-e045398de859,0.8865373364652983,1,2024-01-27 07:13:00
41,Private,304175,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1,32c8565a-6a39-41db-af85-9112e87a5d1b,0.7871809860629893,1,2024-01-27 07:21:00
38,Private,143909,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,58a85328-4639-4bdc-aa22-aeb2bafd7c8a,0.4879538291667427,0,2024-01-27 07:30:00
51,Private,79324,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,66042c7e-2577-4699-bc12-8fdd1866ec92,0.4752435473225066,0,2024-01-27 07:42:00
57,Private,186202,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,9acfd331-703a-4b91-95b2-bde0f90d370a,0.34297594201853326,0,2024-01-27 07:50:00
21,Private,300445,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,0,45bae623-a97e-4ec9-a331-0b44216214d1,0.005284855474399282,0,2024-01-27 08:01:00
56,Private,225267,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0c508222-df72-4261-8bc4-8fa20fdc8afc,0.4840218223627333,0,2024-01-27 08:13:00
36,,187983,HS-grad,9,Never-married,,Unmarried,White,Female,0,0,40,United-States,0,617a00eb-fa0b-4099-9b91-2511a60fc485,0.007968633906416889,0,2024-01-27 08:20:00
66,Self-emp-not-inc,198766,HS-grad,9,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,0,6efe923e-79f2-4422-8b8e-3f52c7f203d4,0.07718564795830803,0,2024-01-27 08:32:00
27,Private,37088,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0,b366b60b-e3bd-46ee-a27b-cb867fc0e10e,0.002326716242052339,0,2024-01-27 08:41:00
18,Private,123856,11th,7,Never-married,Sales,Own-child,White,Female,0,0,49,United-States,0,66236abf-4973-4fe5-a1db-7c87d28ff060,0.016452785984126844,0,2024-01-27 08:53:00
34,Private,115040,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,0,e77e3b4e-7657-4ab6-9dbc-5dc2ac582870,0.2281487369706907,0,2024-01-27 09:00:00
30,Private,211028,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,0,ca545bdc-17b8-4fce-93bf-f2e045405e0f,0.010253251028299808,0,2024-01-27 09:09:00
24,Private,229826,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,0,652ef73c-48d5-4e2c-9da9-a6bb779dde7e,0.023797714806563532,0,2024-01-27 09:19:00
20,Private,267945,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0,a2982bb0-0e37-45d2-95af-7d8539d334c0,0.007387736716609437,0,2024-01-27 09:33:00
53,Private,53197,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,United-States,1,bb7f3e59-b3f8-43ef-8fac-4d001adf53e2,0.9077402931107452,1,2024-01-27 09:43:00
24,Private,199698,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,0,a655ae5a-1bcd-4944-a4c5-048f4804b351,0.1866645681442157,0,2024-01-27 09:47:00
46,Local-gov,66934,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,0,522c53ae-a15d-40db-ad57-bc00334ff941,0.13058743927452082,0,2024-01-27 10:00:00
33,Local-gov,93585,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,d839c399-dcab-45bb-b3ff-fcdca13b6296,0.06614231367841167,0,2024-01-27 10:10:00
22,,31102,Some-college,10,Never-married,,Own-child,Asian-Pac-Islander,Female,0,0,4,South,0,5d9407d3-f68f-48d4-a4c3-ff91892d41bd,0.000247264650181381,0,2024-01-27 10:20:00
30,Federal-gov,188569,9th,5,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,4a497d55-8c08-40aa-9f70-8dc9db666a24,0.09585770569445738,0,2024-01-27 10:27:00
43,Private,75742,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,f58c1f58-d7c8-43b9-9283-35c95f33b5ef,0.21055180720270034,0,2024-01-27 10:41:00
17,Private,170455,11th,7,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,0,b06dde2c-b27b-49c8-af52-460934a0b439,0.005302605153970976,0,2024-01-27 10:49:00
60,Private,108969,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,7b98f7ef-8186-492a-8bd2-42928ce7bf0d,0.23692631081389867,0,2024-01-27 10:58:00
18,Private,96483,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States,0,c2a2a8f9-de04-473c-bf59-a8ac92cadbd0,0.002463032950455904,0,2024-01-27 11:08:00
35,Private,189382,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,8a5d6578-cda0-4721-89cb-6692153ce45f,0.0426583011193551,0,2024-01-27 11:20:00
36,Private,116138,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,0,4d523fcd-a8c7-4b37-bfe1-890df8011302,0.21606707198009178,0,2024-01-27 11:27:00
47,Private,115971,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,81f25661-b9df-4b0d-9552-f3afab6b89ba,0.3556929009113715,0,2024-01-27 11:41:00
50,Private,179339,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,0,5cd1870c-8929-4d5f-836a-b2008ec1bfd5,0.027030000493927942,0,2024-01-27 11:53:00
22,Private,396895,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,0,e64a0d08-5d68-49ad-9e2c-5cdd9b372345,0.09188681278300932,0,2024-01-27 12:00:00
40,State-gov,345969,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,949c7911-6a7a-4637-bbd5-79289e4345a1,0.3515515343384668,0,2024-01-27 12:10:00
41,Private,265266,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,3ed8200d-149d-4836-8092-5877435b2b22,0.49169297536648376,0,2024-01-27 12:22:00
43,Private,234220,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,Cuba,0,d5004df6-6dea-4a78-921c-7b6b5806004a,0.011840651819872459,0,2024-01-27 12:28:00
40,Private,158958,HS-grad,9,Never-married,Priv-house-serv,Other-relative,Black,Female,0,0,40,Honduras,0,b0f687c7-df8c-4fb2-a54c-87b284e604b7,0.0041360414501571035,0,2024-01-27 12:41:00
24,Private,345066,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,50,United-States,0,8af306bb-3673-4aaf-aa33-7fda89185fbc,0.004921728783008839,0,2024-01-27 12:49:00
25,Private,267284,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,0,0944ebd0-075e-46c2-bbc8-cb0e3be89cb9,0.004049732897544696,0,2024-01-27 13:02:00
32,Private,269355,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,50,United-States,1,1b2a016c-d7f9-4593-8969-6bb00ec1356e,0.7037613224466309,1,2024-01-27 13:11:00
47,Self-emp-not-inc,83064,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0,0317629f-0707-4665-ae46-09f13b6f309a,0.19973019492005029,0,2024-01-27 13:23:00
23,Federal-gov,55465,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,16cd1f58-2444-439f-ba1c-75b63a4af15e,0.01845599273170216,0,2024-01-27 13:29:00
19,Self-emp-not-inc,140985,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,England,0,3408917b-a3f9-4e78-b61d-e4a5ffa1b548,0.005569608068699125,0,2024-01-27 13:40:00
28,Private,42734,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,851c9e36-3ad7-4520-b0f7-7907579925dc,0.008336803946384216,0,2024-01-27 13:50:00
24,Local-gov,184975,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,f664d8b5-6549-4562-b643-74839df7b848,0.04614865098296981,0,2024-01-27 14:00:00
28,Private,96226,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,3152b395-70ff-4a38-a68a-df04330eb8c0,0.20285499440781118,0,2024-01-27 14:08:00
63,Private,68872,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,0,0,20,United-States,0,d0cd0670-0285-437d-bb11-baf06a5c6fa1,0.16657172498270137,0,2024-01-27 14:19:00
40,Private,408229,1st-4th,2,Never-married,Other-service,Not-in-family,White,Male,0,0,45,El-Salvador,0,82ee39da-8e73-4db9-b96d-61797556387b,0.008052803843734647,0,2024-01-27 14:32:00
30,Private,198183,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,52455674-9c12-42f3-a32d-46830f1f21c3,0.03109486394442999,0,2024-01-27 14:40:00
19,Private,84610,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,0,a38ff1f8-bf73-40c8-9551-19eaf1cf68d9,0.006150470306044442,0,2024-01-27 14:50:00
59,Self-emp-not-inc,156797,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,13550,0,60,United-States,1,663ef7e2-1277-4b48-b64c-21539380864c,0.8622825466531437,1,2024-01-27 15:00:00
43,Private,152958,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1,4db29d35-57f3-40f6-bd67-12c59147f9cf,0.9675609353168821,1,2024-01-27 15:07:00
52,Private,94448,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,88fa5968-bdd7-4bdf-9b19-4e1bd988d2de,0.5663166337557723,1,2024-01-27 15:17:00
44,Self-emp-not-inc,26669,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,99,United-States,0,9a6ffd7d-e735-46bf-98b4-d969f79360a5,0.6059666944560336,1,2024-01-27 15:28:00
20,State-gov,200819,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0,e6f49a62-fa56-4f79-a33f-c26eaa8c8be2,0.011713349332984489,0,2024-01-27 15:41:00
29,Private,83003,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,0,85b7693c-263e-4571-ac44-b2d917f57931,0.17837390556558605,0,2024-01-27 15:50:00
34,Private,100593,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,6,United-States,0,ffd40795-1c39-4ec9-b5e2-9aac111abbfc,0.017467084945807777,0,2024-01-27 15:58:00
46,Private,231515,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,47,Cuba,0,34e66bb9-21ea-4daa-92cb-b8c2e817df7c,0.022199727534611597,0,2024-01-27 16:13:00
35,,144172,Assoc-acdm,12,Married-civ-spouse,,Wife,White,Female,0,0,16,United-States,0,84c57358-0012-4762-a2a0-e6539b88faa0,0.13939241598601082,0,2024-01-27 16:22:00
29,Private,626493,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,2889f503-c86f-4a8b-a7e7-2cf67a4ce69a,0.19202362768442466,0,2024-01-27 16:30:00
51,Private,203435,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,Italy,0,434b1c94-b302-4faa-9836-56fd5fc372f6,0.08234468824096638,0,2024-01-27 16:43:00
59,Federal-gov,98984,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,4cc0aaac-775d-4960-95fd-8e1e0e7d8a10,0.26629795589503297,0,2024-01-27 16:53:00
22,Private,152878,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0189ce3b-888e-4962-8ea5-6e00d0a8ce79,0.1316885227906186,0,2024-01-27 16:57:00
43,Private,118001,7th-8th,4,Separated,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,0,4f5c183e-ed59-40b1-b0a3-fd35d0a52473,0.0014163365128151602,0,2024-01-27 17:13:00
39,Private,126569,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,98e7593f-5dd2-4c02-aa35-ac1d2d1d6be8,0.27489220202686965,0,2024-01-27 17:21:00
55,Private,236520,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,e4e87131-cda4-4fcd-adc6-04f2d1d35e7d,0.4645775510940688,0,2024-01-27 17:30:00
57,Local-gov,130532,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,0,462303fb-40d7-44f2-9330-7ac6bc13f978,0.13645100694185552,0,2024-01-27 17:40:00
22,Private,173736,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,b143629c-c415-4efe-99b1-b7a0b689bd4d,0.16504401113762487,0,2024-01-27 17:52:00
46,Private,207733,1st-4th,2,Widowed,Other-service,Unmarried,White,Female,0,0,40,Puerto-Rico,0,1eda5d5a-e327-404e-9d37-e8f156dc40f6,0.004264766112353361,0,2024-01-27 17:57:00
23,Private,174626,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,0,041a324c-3e44-46e4-a386-ea17ea60d9c7,0.005235856178337456,0,2024-01-27 18:07:00
59,Private,87510,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,36ba9024-61ef-49c3-9b6c-262b2e12c786,0.07449412930660047,0,2024-01-27 18:17:00
39,Private,116546,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,ecd22bf5-f6ad-4f27-b7d7-12a3ea9629be,0.4690044301351679,0,2024-01-27 18:33:00
57,Self-emp-not-inc,24473,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,979a713b-3054-4e8f-af8c-cb3b0baec2de,0.29650286218035266,0,2024-01-27 18:41:00
60,Private,491214,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,30,United-States,0,a23bdd10-a6fb-4deb-a0e0-1ed8d1aa3004,0.049736726614574366,0,2024-01-27 18:48:00
28,Private,270973,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,111d1233-3cb3-4361-8bfe-b3f4fb3df135,0.012566834959799421,0,2024-01-27 18:58:00
33,Private,84154,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,United-States,0,de55327e-5343-44ea-9c3f-966086196d40,0.2455057226360528,0,2024-01-27 19:07:00
39,Private,435638,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0,cab03a39-dce8-45b2-a146-6c9b3db0be44,0.04205774853697443,0,2024-01-27 19:18:00
46,Private,168232,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,8d283597-f9e6-4daa-9589-996fb4bd0c45,0.03156050049261111,0,2024-01-27 19:33:00
