age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income_>50K,pred_id,prob_class_1,prediction,timestamp
30,Private,151989,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,0,749eacd4-d5bc-43dc-85f9-e9a539fa4d0d,0.39099633114241533,0,2024-03-24 11:28:00
19,Private,84747,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,0,ca506914-252a-4cde-868a-95c84122d202,0.005605924725557683,0,2024-03-24 11:43:00
29,Private,244395,11th,7,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0,45c675d4-c038-41f1-945b-0da28aeb01ce,0.011531075563302478,0,2024-03-24 11:47:00
18,Private,188476,11th,7,Never-married,Exec-managerial,Own-child,White,Male,0,0,20,United-States,0,dfdca923-4ac9-432b-af6b-84e1384d5454,0.023590983006629696,0,2024-03-24 12:01:00
21,Private,199419,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,b662d6a3-6ef9-430c-bbc7-46b37b83751e,0.01008326237681885,0,2024-03-24 12:13:00
20,Private,108887,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,0,d8bafcf6-313f-4feb-81c4-9ca98ddd8038,0.004926102988615728,0,2024-03-24 12:21:00
58,Self-emp-not-inc,119891,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,1,9e80773c-cd16-48a3-b2b9-0302a618e523,0.46348955842289746,0,2024-03-24 12:28:00
30,Private,427541,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Female,99999,0,40,United-States,1,f1a52e90-0c13-4e13-b72f-4ff736830cdd,0.9999999999993199,1,2024-03-24 12:37:00
23,Private,195016,Some-college,10,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,35,United-States,0,c55a28a5-bf08-4807-a04e-b771b86bfd3b,0.015249117272055683,0,2024-03-24 12:51:00
27,State-gov,291196,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,0,c93cf875-4624-43a6-a40a-75c14428f4bf,0.1109142157921271,0,2024-03-24 13:02:00
36,Private,83471,HS-grad,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,20,United-States,0,4ef0e12e-8784-4ec4-a0c8-10a16443e84b,0.0077699995683826835,0,2024-03-24 13:10:00
41,Self-emp-inc,240124,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0,e3e9f750-88d3-4dbc-9629-f0588172a23d,0.15331985632376902,0,2024-03-24 13:19:00
57,Private,124852,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0,1f575c9c-9689-4569-bf29-dd056ae51628,0.02183992005626421,0,2024-03-24 13:32:00
27,State-gov,146243,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,0,0c71645e-b786-41cf-877c-77d4cd6105f0,0.014227499049244492,0,2024-03-24 13:43:00
57,Private,353881,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0,e42ab841-1b21-4b49-af69-d015ec2dcfab,0.07546497343789592,0,2024-03-24 13:47:00
24,Private,354351,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,f9fd887e-8875-4454-93fe-635f3f8d3b5d,0.13456676391579445,0,2024-03-24 13:59:00
19,Private,291181,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,50,Mexico,0,5bfccb04-6653-4d2b-a4cf-aa191725c2b0,0.0018210866946665998,0,2024-03-24 14:12:00
24,Private,744929,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,0,1f1f2338-0294-436b-a3d3-db0a33268a86,0.015962607108872783,0,2024-03-24 14:23:00
58,Private,158864,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,1,4e5aacf5-d2e1-48c4-9e87-dc6e1b3a5df8,0.19875525875834898,0,2024-03-24 14:33:00
35,Private,134922,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,50,United-States,0,fa17bd81-99a0-4ecd-887b-295657fb4a38,0.01935684706857769,0,2024-03-24 14:41:00
33,,98145,Some-college,10,Divorced,,Unmarried,Amer-Indian-Eskimo,Male,0,0,30,United-States,0,78b957a4-0175-4be1-8448-84e23c6ca9a5,0.0234889186315395,0,2024-03-24 14:50:00
55,Private,349910,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,1,ea8bcd27-4e09-4789-8f35-5bd95379f9e3,0.11055673354895469,0,2024-03-24 15:03:00
21,Private,157893,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,40,United-States,0,6cb354e7-c2a8-4fad-9d31-9c3c037210a5,0.005033163800028581,0,2024-03-24 15:11:00
41,Federal-gov,34178,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,7e6f9b83-f346-42d7-b95b-d9aa59ea2b02,0.30956320288803546,0,2024-03-24 15:22:00
32,Private,268282,7th-8th,4,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0,0,35,Mexico,0,b6aa45d7-ec72-4bec-a72f-b2e7233270e9,0.0006341944322333248,0,2024-03-24 15:33:00
47,Private,115813,Assoc-acdm,12,Separated,Adm-clerical,Unmarried,White,Female,0,0,57,United-States,0,9e796b64-3793-43ed-9820-9887324d580a,0.053647240126962294,0,2024-03-24 15:40:00
53,State-gov,50048,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,1,cf8e4700-772e-4fad-9b96-3fafcfef69cd,0.988180139266553,1,2024-03-24 15:51:00
27,Private,176761,HS-grad,9,Never-married,Craft-repair,Other-relative,Other,Male,0,0,40,Nicaragua,0,e33dbe34-e7fb-4a7b-b693-8b9702c34974,0.005329386654557762,0,2024-03-24 15:58:00
68,,255276,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,48,United-States,1,f45bc9a6-689f-4621-92ef-8b25e370ddda,0.4662662494681272,0,2024-03-24 16:08:00
48,Private,203576,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,547b602b-84ca-4c2a-88cb-049f63874cee,0.3757962737233548,0,2024-03-24 16:22:00
20,,156916,Some-college,10,Never-married,,Own-child,Black,Female,0,0,40,United-States,0,082b50ef-dda5-4fbd-a952-7bbfe0c75c7c,0.004600544121133753,0,2024-03-24 16:28:00
31,Private,222654,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,bc3d6839-86a0-43a5-83c1-36271fc86f1e,0.6594801371600888,1,2024-03-24 16:39:00
43,Private,196084,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0,3670ed32-7ff7-4a0f-8115-0517809147b7,0.8153752226897415,1,2024-03-24 16:49:00
27,Private,113054,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,43,United-States,0,35f45ace-fe21-451f-8037-cd1be87a2348,0.027034716883358685,0,2024-03-24 17:01:00
30,Private,267161,Some-college,10,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,45,United-States,0,e2d6e80c-188e-448d-b244-1294b0d97aeb,0.3473072365752398,0,2024-03-24 17:11:00
42,Private,187720,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,,1,3871743b-9c83-46a0-b586-892853da9ffd,0.9982548897188702,1,2024-03-24 17:17:00
19,Private,82210,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0,473aeeef-3eb4-49a7-b311-36139f8748c7,0.032560948223204766,0,2024-03-24 17:30:00
23,Private,224954,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,25,United-States,0,4476b251-e2ae-4066-8cf4-125860dc5c75,0.012951783839443337,0,2024-03-24 17:40:00
37,Private,26898,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,12,United-States,0,ef951771-c6f7-495e-9b5b-7c10ebc04914,0.016227661407080877,0,2024-03-24 17:47:00
24,Private,29302,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,,0,92916d3d-a2f0-4b79-9720-6d1e3aac8227,0.010590109914244656,0,2024-03-24 17:57:00
17,Private,198830,11th,7,Never-married,Adm-clerical,Other-relative,White,Female,0,0,10,United-States,0,8678a71b-0c39-46d8-a126-5ccf5f214f22,0.001460845165959166,0,2024-03-24 18:07:00
23,Private,185452,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,Canada,0,02d75d5b-474d-4867-a44f-e45726d5627f,0.0646707641707115,0,2024-03-24 18:18:00
57,Private,103403,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,1b1b0bc8-257a-4f54-9c8f-1cfb91ae382b,0.14986717248194883,0,2024-03-24 18:29:00
25,Federal-gov,198813,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,0,1590,40,United-States,0,1b549155-da08-48cb-a063-0fd86c116afb,0.07136007936367345,0,2024-03-24 18:39:00
31,Private,175509,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0,536a0563-afd0-43b9-87b1-269ed24ccaa7,0.18100643267922495,0,2024-03-24 18:52:00
61,Local-gov,224711,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,63,United-States,1,142c53c2-bc95-4797-8bb1-c4664c71f0d4,0.207450572191288,0,2024-03-24 18:58:00
34,Private,127875,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,0,92723aa8-7109-40d4-af60-94883f18cd5c,0.019756521184237454,0,2024-03-24 19:08:00
24,Private,205839,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,df6680fc-5825-4cf4-a30f-18cad2497dbb,0.012127089895788328,0,2024-03-24 19:23:00
40,Private,117915,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,b92a2fa2-e1a4-4216-b1a5-dc673d5c31fd,0.2642817502233335,0,2024-03-24 19:27:00
40,Private,266439,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States,0,35535d82-8c5f-4ef4-80bd-6203555f13cb,0.21800742261042005,0,2024-03-24 19:37:00
63,Private,250068,12th,8,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1135214c-6d66-4187-9a41-58e058c9d60e,0.20743007394248053,0,2024-03-24 19:53:00
35,State-gov,349066,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0,87aca4b6-f350-43e1-b9a5-6fd8db15983e,0.03149924146111286,0,2024-03-24 20:01:00
55,Self-emp-inc,197749,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1573,44,United-States,0,2a6e5e76-76ba-4560-a719-642b20b43823,0.7321304072731106,1,2024-03-24 20:10:00
41,Private,198965,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,8a6e9d5f-2a15-4707-b496-824f7e582fd4,0.2152808985009895,0,2024-03-24 20:19:00
33,Private,460408,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,3325,0,50,United-States,0,627bab6c-5e91-4bcd-9266-d4ad745cb07f,0.16326677482435503,0,2024-03-24 20:33:00
32,Self-emp-not-inc,182177,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,d896dc45-d70a-4b6e-b28b-c9307b332e84,0.1219304508849386,0,2024-03-24 20:40:00
23,Private,373628,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0,fb67c273-2eb5-4f08-8744-613fd4439010,0.015879032826592747,0,2024-03-24 20:52:00
30,Private,159323,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,65,Canada,0,23081156-309a-46bd-80b9-27b334eeab22,0.08295318102482283,0,2024-03-24 20:58:00
39,Private,179731,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,2415,65,United-States,1,bc14da8a-0361-4a44-8927-f694f21a213b,0.9560282579436753,1,2024-03-24 21:13:00
49,Private,215389,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,48,United-States,0,86898d4a-d0a1-4fbe-91d0-f1b009d31c35,0.5543519068267853,1,2024-03-24 21:22:00
24,Private,300584,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,c0336afe-edc3-4e4e-8169-5ca725a1f268,0.27646003421532933,0,2024-03-24 21:28:00
44,Local-gov,263871,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0,e8c9fc3e-f7e5-4ea6-922c-2402f4d36888,0.1594403644627564,0,2024-03-24 21:42:00
34,Private,236543,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,1590,40,United-States,0,63b46a44-3e36-4906-9cd4-9e2e3443fdd8,0.1648644620058979,0,2024-03-24 21:50:00
52,Private,191968,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,43b60a6d-c30a-4b04-8031-8e28f3f02508,0.01602335125753864,0,2024-03-24 21:58:00
43,Private,154568,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,1,9cff8f42-65ab-406a-bd1c-db004491a537,0.25980919331110847,0,2024-03-24 22:09:00
34,Private,168768,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0,9bfb78c2-e443-4a4f-84d4-116942a9bfc3,0.01473804072587104,0,2024-03-24 22:22:00
27,Private,311446,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,Germany,0,83f8728e-7c6a-4404-bf10-49c95c2dd454,0.013285581041561339,0,2024-03-24 22:32:00
57,Private,170244,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,5e85048d-b3e2-4886-87db-64a64f2e7297,0.18691670496560805,0,2024-03-24 22:42:00
51,Private,282549,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,3137,0,40,United-States,0,357e6e06-4947-4530-a03d-e328946ed4fc,0.4593582136312717,0,2024-03-24 22:48:00
35,Private,153832,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0,472316dd-0f55-408e-88ab-a968f7659c4f,0.03744265738730625,0,2024-03-24 22:58:00
24,Local-gov,221480,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0,32e45f3e-43b6-4fc5-9e34-e6feec411809,0.1808779404516263,0,2024-03-24 23:11:00
29,Private,452205,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,0,3fe052cb-0c26-4123-ba83-e2c1b11d2adb,0.01631582769344566,0,2024-03-24 23:17:00
23,Private,129345,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,0,722da4db-5b06-4526-9393-ece08fdab980,0.01063941895365516,0,2024-03-24 23:27:00
61,Private,215789,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,0,7c3d33dc-653d-4430-948b-2cb4c62c52fc,0.1225790619726569,0,2024-03-24 23:39:00
20,Private,116830,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0,7c96c112-dcd0-4f34-9dc3-2e7f4008d986,0.014173208000201389,0,2024-03-24 23:49:00
47,Private,156926,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Canada,1,fcf6bb91-0a5b-4bb5-965f-ad8ede5cdb94,0.8053496388197398,1,2024-03-24 23:59:00
41,Self-emp-inc,163215,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,1,3c8f0bdc-db35-4f9b-9f19-35ee271a1ca6,0.2615137712680428,0,2024-03-25 00:09:00
51,Self-emp-inc,98642,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,14084,0,40,United-States,1,74f5e0da-d234-42a5-ba38-581994ef6953,0.9528461351247918,1,2024-03-25 00:18:00
53,Federal-gov,181677,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,efd62469-4cf4-4098-b606-5191ec315ccc,0.06878004549396101,0,2024-03-25 00:29:00
41,Self-emp-inc,151089,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,55,United-States,1,91d89f83-dbdc-4a09-87ac-e3a7cbf1c7fe,0.8826798628324585,1,2024-03-25 00:41:00
51,Private,238481,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1902,42,United-States,1,2c5b9b4a-60a9-4793-bdf5-08311d3441b1,0.4032146248312102,0,2024-03-25 00:53:00
28,State-gov,189346,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,941c5932-4c0f-4f0d-beb3-873c4bc6eabd,0.24679558035504665,0,2024-03-25 01:02:00
19,Private,182590,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0,880feabc-86d1-4c32-8599-bc40923a0dbc,0.005955704052032442,0,2024-03-25 01:11:00
17,,347248,10th,6,Never-married,,Own-child,White,Female,0,0,20,United-States,0,9df6e398-796c-4694-b9fd-8f8fd79ca9b5,0.0010645568161938037,0,2024-03-25 01:17:00
34,Private,79637,Bachelors,13,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,350fa0d1-1be4-4d4d-b415-92b940595d50,0.05209838099599268,0,2024-03-25 01:33:00
40,Private,126701,9th,5,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0,37e92e7d-220b-438f-92ac-43316dca725b,0.005351155988161716,0,2024-03-25 01:43:00
36,Private,204527,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,1506,0,40,United-States,0,69baa2a1-8aa3-489d-a4bf-ecfd7055670e,0.046740108906534926,0,2024-03-25 01:50:00
18,Private,230875,11th,7,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,6b74f61d-ebd1-45e1-bd62-d5246d90f783,0.022265723676105895,0,2024-03-25 02:02:00
49,Private,59380,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,c144eba1-ca3b-4a09-9c24-e78a636621e2,0.034169924839889294,0,2024-03-25 02:12:00
54,Federal-gov,28683,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4386,0,41,United-States,1,e058de86-a26b-450d-9283-64123b1ae40b,0.7004174383873238,1,2024-03-25 02:23:00
42,Local-gov,159931,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,1,bae92800-49fb-438f-b2c5-3f55370aae64,0.6826998165977592,1,2024-03-25 02:27:00
51,Self-emp-inc,162327,11th,7,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,0,8095b0d6-811f-4d2f-b60f-433e498fd974,0.1717502207501319,0,2024-03-25 02:43:00
21,Private,215039,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,5e36c2fd-c9b0-41d7-8a1f-eedf0e3f0aa8,0.011364303184581188,0,2024-03-25 02:47:00
63,Federal-gov,90393,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,0,52fd1653-cd6e-499d-969b-52e2e035a202,0.5596134120862758,1,2024-03-25 03:01:00
41,Self-emp-inc,495061,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,70,United-States,1,d24ecd09-3b54-433d-b4ea-5635d27ab1c8,0.9999999999999998,1,2024-03-25 03:08:00
31,Private,113364,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,e28668b5-acb1-47e7-ae84-18bed9efaa0c,0.15905812383178802,0,2024-03-25 03:20:00
55,Private,323639,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,74,United-States,1,895dc0f9-8dca-4866-82be-99bc60ae5bbc,0.6146655522399085,1,2024-03-25 03:32:00
47,Private,236999,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0,a92c1053-bff9-4019-b526-7ffc0bc1ca07,0.09851562965083026,0,2024-03-25 03:40:00
50,Private,138022,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,6811f2c5-9d01-4741-91cf-a85048202e5e,0.5226213683038207,1,2024-03-25 03:48:00
68,,196782,7th-8th,4,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States,0,485ff225-3212-4deb-b2fb-6a0112d22e51,0.06192326508542778,0,2024-03-25 04:03:00
19,State-gov,139091,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,0,a7ee3fe6-cf19-4f32-9fb0-c04bfeeeba9b,0.013213940630481726,0,2024-03-25 04:08:00
31,Private,122612,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,South,0,ff82ca95-0786-4608-a472-87faecf332f6,0.0037746120239379433,0,2024-03-25 04:23:00
54,Private,124194,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,0,19761b7d-9477-494b-a207-5c41db07d096,0.028573508966104496,0,2024-03-25 04:31:00
57,Private,167864,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,1d4f08c0-bc93-4ab6-9277-6d8745483091,0.09411776514939552,0,2024-03-25 04:43:00
26,Private,175540,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,2b6fcab6-91c5-4d3b-850e-9571ff487545,0.18094960699387938,0,2024-03-25 04:47:00
43,Private,397963,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,594,0,16,United-States,0,71979ff8-a0e3-4f5d-80b4-14957dab8b43,0.019168705113144526,0,2024-03-25 04:58:00
32,Self-emp-inc,144949,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,1,c7d75249-97cd-4a4a-953b-efe43d017411,0.8194093799153741,1,2024-03-25 05:11:00
40,Private,177027,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,7688,0,52,Japan,1,b3cd1b76-9fed-4baf-ab29-5c6595f42198,0.9549582061784703,1,2024-03-25 05:21:00
34,Private,209691,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,50,United-States,1,ed51f33e-5d96-4114-857e-8aeeb53a146d,0.8324036738163989,1,2024-03-25 05:32:00
23,Private,348420,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0,13b4db34-ea73-4a0c-babc-bc817fc6ccb6,0.11484240551771283,0,2024-03-25 05:40:00
18,Private,176136,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,0,8734a29c-c36e-4a23-b7db-48fda03b308e,0.018325764229295688,0,2024-03-25 05:52:00
36,Private,174887,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0,06e23ba3-abe8-414c-acd6-8a07b5f838be,0.026855449514338464,0,2024-03-25 05:58:00
36,Private,139364,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,549691f4-b9ee-4eb7-af58-51a2d309267e,0.6773701388924407,1,2024-03-25 06:08:00
26,State-gov,106812,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,0,f73446d7-a80f-4c5e-a6db-721017219233,0.042634847332013746,0,2024-03-25 06:19:00
21,,121694,7th-8th,4,Never-married,,Own-child,White,Male,0,0,40,United-States,0,1295f0c2-c565-4838-aad6-292e14651c9b,0.001828023885126422,0,2024-03-25 06:27:00
29,Private,178610,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,21,United-States,0,5362ace0-b67f-4dea-b4fc-d27412a17731,0.013056107735679095,0,2024-03-25 06:42:00
73,Local-gov,205580,5th-6th,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,6,United-States,0,9f7e1031-4b3f-4b22-ba16-0b33ca593b4f,0.17684549866326407,0,2024-03-25 06:48:00
45,Private,341762,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,1,add50f00-6ed9-4ba6-b345-3bb7490aed5f,0.8830391051158071,1,2024-03-25 06:58:00
32,Private,296466,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,1,e4d25e10-bb89-4ca4-b515-a483ddc027e9,0.23233282711168374,0,2024-03-25 07:13:00
34,Federal-gov,284703,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,52,United-States,0,f645fa4b-4edd-4296-aaa1-7d8110377e64,0.3501085729726964,0,2024-03-25 07:17:00
50,Private,174655,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1,bb6ab298-a5d6-49d1-ab2e-13956948986d,0.5194209722355678,1,2024-03-25 07:33:00
49,Private,133969,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,50,United-States,1,ee77699e-6344-4f07-893d-89decb7efa06,0.8252333489772328,1,2024-03-25 07:38:00
65,,231604,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,45,Germany,0,7ef61749-df3f-4c5a-9ba1-de800e61e93c,0.22837873199992514,0,2024-03-25 07:47:00
39,Private,82488,Some-college,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,38,United-States,0,f64ef678-eb52-40f6-9af8-2a15223ad4df,0.03144969822150383,0,2024-03-25 08:00:00
33,Private,45796,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,be3c170b-55fb-4814-9e9b-ac9ccfd8d19f,0.269867971975721,0,2024-03-25 08:08:00
54,Private,145714,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,25,United-States,1,f6c4f5c1-f07f-4bc2-afd0-69e9c9daa9fb,0.8629981551813164,1,2024-03-25 08:18:00
38,Private,34378,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,7c59169d-0050-469b-9191-c523b45e7951,0.050390146557038315,0,2024-03-25 08:31:00
72,Self-emp-not-inc,207889,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0,39e17bad-7e20-4fa2-958a-975432934790,0.020464875607080286,0,2024-03-25 08:42:00
49,Private,195727,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,b7d81d12-e234-43ae-8524-4e33af44b7f4,0.7572913663723706,1,2024-03-25 08:50:00
20,Private,170800,Some-college,10,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States,0,825e0cc6-535e-4ebc-9f67-91199bf51a6c,0.0018207847246535466,0,2024-03-25 09:03:00
73,Self-emp-not-inc,177387,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,c51e237b-edce-4d05-b1cc-a65126ee09a3,0.46017530020001174,0,2024-03-25 09:09:00
56,Private,186556,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1,f446924e-abb1-4542-bb5f-c6e15f15da8a,0.4952512639941246,0,2024-03-25 09:22:00
